,CC_As,Nombres_As,Apellidos_As,Correo_As,Genero_As,Telefono_As,Fecha_Naci_As,Edad_As,Estado_As,Estado_Gratui_As,Estado_Civil_As,Id_Us
636,645415664,Heraclio Gonzalo,Franco Bauzà,heraclio.franco@hotmail.com,M,0909359186,2005-03-26,17,Activo,Perdida gratuidad temporal,Union Libre,711fe4c8-74f4-11ed-8667-0242ac1c000c
637,1809906979,Zaira Pili,Araujo Crespo,zaira.araujo@hotmail.com,F,0988494466,2001-01-01,21,Inactivo,Perdida gratuidad temporal,Divorciado,711fe518-74f4-11ed-8667-0242ac1c000c
638,1566025037,Débora Amalia,Viana Hernández,débora.viana@hotmail.com,F,0927633822,1985-10-11,37,Activo,Perdida gratuidad temporal,Union Libre,711fe55e-74f4-11ed-8667-0242ac1c000c
639,1474572525,Amaya Manuelita,Quintanilla Castellanos,amaya.quintanilla@hotmail.com,F,0916135529,1990-10-10,32,Activo,Sin gratuidad,Union Libre,711fe5a4-74f4-11ed-8667-0242ac1c000c
640,1480107942,Nilda Leticia,Cano Pedro,nilda.cano@hotmail.com,F,0937423649,1998-11-22,24,Inactivo,Sin gratuidad,Divorciado,711fe5ea-74f4-11ed-8667-0242ac1c000c
641,2428705888,Isaías Bernabé,Ortiz Feijoo,isaías.ortiz@hotmail.com,M,0991888884,1985-04-24,37,Inactivo,Sin gratuidad,Casado/a,711fe658-74f4-11ed-8667-0242ac1c000c
642,1276300389,Augusto Wilfredo,Aguilera Trillo,augusto.aguilera@hotmail.com,M,0930084124,2003-05-25,19,Activo,Gratuidad,Union Libre,711fe69e-74f4-11ed-8667-0242ac1c000c
643,1289702958,Celestino Bernardino,Catalán Gibert,celestino.catalán@hotmail.com,M,0907223130,2002-02-22,20,Inactivo,Sin gratuidad,Casado/a,711fe6e4-74f4-11ed-8667-0242ac1c000c
644,1338871612,Sebastian Amador,Poza Manzano,sebastian.poza@hotmail.com,M,0935721628,1993-09-21,29,Inactivo,Sin gratuidad,Viudo/a,711fe734-74f4-11ed-8667-0242ac1c000c
645,126999991,Amaro Ciriaco,Cerdá Larrañaga,amaro.cerdá@hotmail.com,M,0935542226,1995-07-07,27,Activo,Gratuidad,Casado/a,711fe77a-74f4-11ed-8667-0242ac1c000c
646,2447341408,Natalio Victoriano,Batlle Saez,natalio.batlle@hotmail.com,M,0939879095,2001-10-04,21,Inactivo,Sin gratuidad,Union Libre,711fe7ca-74f4-11ed-8667-0242ac1c000c
647,206969113,Angelita Imelda,Chacón Yuste,angelita.chacón@hotmail.com,F,0990833612,1981-07-11,41,Activo,Gratuidad,Soltero/a,711fe810-74f4-11ed-8667-0242ac1c000c
648,419708728,Rafael Paco,Ramón Cueto,rafael.ramón@hotmail.com,M,0998239899,1985-10-05,37,Inactivo,Perdida gratuidad temporal,Divorciado,711fe860-74f4-11ed-8667-0242ac1c000c
649,1720667447,Cristina Perla,Barón Castells,cristina.barón@hotmail.com,F,0956068594,1985-03-09,37,Inactivo,Perdida gratuidad temporal,Soltero/a,711fe8a6-74f4-11ed-8667-0242ac1c000c
650,2088620994,María Anacleto,Carlos Madrid,maría.carlos@hotmail.com,M,0996662895,1983-05-20,39,Inactivo,Perdida gratuidad temporal,Casado/a,711fe8f6-74f4-11ed-8667-0242ac1c000c
651,404241353,Martirio Sol,Garriga Camacho,martirio.garriga@hotmail.com,F,0951658140,2005-06-03,17,Inactivo,Sin gratuidad,Viudo/a,711fe946-74f4-11ed-8667-0242ac1c000c
652,2395794110,Tiburcio Iván,Cáceres Batlle,tiburcio.cáceres@hotmail.com,M,0900851325,1987-01-27,35,Inactivo,Gratuidad,Divorciado,711fe98c-74f4-11ed-8667-0242ac1c000c
653,1522926374,Adelia Andrea,Donaire Prado,adelia.donaire@hotmail.com,F,0945318510,1998-04-05,24,Inactivo,Sin gratuidad,Viudo/a,711fe9e6-74f4-11ed-8667-0242ac1c000c
654,2164507483,Begoña Ámbar,Cabello Andrés,begoña.cabello@hotmail.com,F,0919386450,1984-05-03,38,Activo,Sin gratuidad,Soltero/a,711fea2c-74f4-11ed-8667-0242ac1c000c
655,2423325647,Reyes Amaya,Juan Hierro,reyes.juan@hotmail.com,F,0987470008,2003-10-19,19,Inactivo,Sin gratuidad,Viudo/a,711fea9a-74f4-11ed-8667-0242ac1c000c
656,923139167,Amancio Haroldo,Luís Sureda,amancio.luís@hotmail.com,M,0985461388,1989-03-02,33,Activo,Sin gratuidad,Casado/a,711feae0-74f4-11ed-8667-0242ac1c000c
657,1717151388,Ulises Nicolás,Santamaria Ayllón,ulises.santamaria@hotmail.com,M,0917381940,1982-10-20,40,Activo,Gratuidad,Viudo/a,711feb26-74f4-11ed-8667-0242ac1c000c
658,761528147,Cruz Otilia,Garcés Cervera,cruz.garcés@hotmail.com,F,0906477435,1984-01-07,38,Activo,Perdida gratuidad temporal,Divorciado,711feb62-74f4-11ed-8667-0242ac1c000c
659,377971415,Lara María Dolores,Palomar Calderón,lara.palomar@hotmail.com,F,0947682695,2006-09-27,16,Activo,Sin gratuidad,Soltero/a,711feba8-74f4-11ed-8667-0242ac1c000c
660,1656919343,Pedro Faustino,Puga Querol,pedro.puga@hotmail.com,M,0908555597,1994-01-16,28,Inactivo,Sin gratuidad,Casado/a,711febee-74f4-11ed-8667-0242ac1c000c
661,1703612156,Dominga Lorenza,Araujo Camacho,dominga.araujo@hotmail.com,F,0973359865,1981-11-16,41,Inactivo,Gratuidad,Soltero/a,711fec3e-74f4-11ed-8667-0242ac1c000c
662,717890921,Baudelio Julián,Morales Contreras,baudelio.morales@hotmail.com,M,0961567786,1982-11-23,40,Activo,Gratuidad,Casado/a,711fec7a-74f4-11ed-8667-0242ac1c000c
663,290367132,Emigdio Timoteo,Azorin Moya,emigdio.azorin@hotmail.com,M,0962421489,2000-06-05,22,Inactivo,Gratuidad,Union Libre,711fecca-74f4-11ed-8667-0242ac1c000c
664,665857919,Priscila Tamara,Vega Guillén,priscila.vega@hotmail.com,F,0993958537,1987-06-03,35,Inactivo,Perdida gratuidad temporal,Soltero/a,711fed10-74f4-11ed-8667-0242ac1c000c
665,225906978,Pepe Jerónimo,Jáuregui Cardona,pepe.jáuregui@hotmail.com,M,0959702957,1985-05-20,37,Inactivo,Gratuidad,Union Libre,711fed56-74f4-11ed-8667-0242ac1c000c
666,729316036,Liliana Dora,Perera Barrera,liliana.perera@hotmail.com,F,0943488358,1992-04-07,30,Inactivo,Gratuidad,Divorciado,711feda6-74f4-11ed-8667-0242ac1c000c
667,1569683844,Estela Florencia,Castellanos Núñez,estela.castellanos@hotmail.com,F,0993605967,1991-11-18,31,Inactivo,Sin gratuidad,Soltero/a,711fedf6-74f4-11ed-8667-0242ac1c000c
668,761591414,Alejo Juan Pablo,Diego Ribera,alejo.diego@hotmail.com,M,0999605497,1999-01-16,23,Activo,Sin gratuidad,Casado/a,711fee3c-74f4-11ed-8667-0242ac1c000c
669,1435556626,Nydia Manu,Uría Borrás,nydia.uría@hotmail.com,F,0952110280,1982-10-06,40,Inactivo,Perdida gratuidad temporal,Divorciado,711fee8c-74f4-11ed-8667-0242ac1c000c
670,1930319115,Elpidio Dani,Morell Parejo,elpidio.morell@hotmail.com,M,0963990553,2006-09-27,16,Inactivo,Perdida gratuidad temporal,Soltero/a,711feedc-74f4-11ed-8667-0242ac1c000c
671,1825541414,Carlos Nazario,Canales Ribes,carlos.canales@hotmail.com,M,0995983572,1997-08-30,25,Activo,Gratuidad,Viudo/a,711fef22-74f4-11ed-8667-0242ac1c000c
672,884215647,Leticia Azahar,Luján Mínguez,leticia.luján@hotmail.com,F,0988199632,1986-05-21,36,Inactivo,Gratuidad,Union Libre,711fef7c-74f4-11ed-8667-0242ac1c000c
673,403149794,Camilo Bernardo,Chico Guitart,camilo.chico@hotmail.com,M,0931707125,1990-09-21,32,Activo,Perdida gratuidad temporal,Soltero/a,711fefc2-74f4-11ed-8667-0242ac1c000c
674,2226859456,Tadeo Anastasio,Aranda Arroyo,tadeo.aranda@hotmail.com,M,0901346396,1991-08-25,31,Activo,Gratuidad,Casado/a,711ff008-74f4-11ed-8667-0242ac1c000c
675,2494428374,Maximiano Elías,Gálvez Cornejo,maximiano.gálvez@hotmail.com,M,0914310473,1995-06-06,27,Inactivo,Perdida gratuidad temporal,Divorciado,711ff058-74f4-11ed-8667-0242ac1c000c
676,722904567,Pascuala Eliana,Lledó Rivera,pascuala.lledó@hotmail.com,F,0918677565,1992-05-15,30,Activo,Perdida gratuidad temporal,Viudo/a,711ff0ee-74f4-11ed-8667-0242ac1c000c
677,2064014834,Haroldo Conrado,Somoza Infante,haroldo.somoza@hotmail.com,M,0918148296,1980-03-04,42,Inactivo,Sin gratuidad,Union Libre,711ff13e-74f4-11ed-8667-0242ac1c000c
678,251337722,Francisco Jose Leocadio,Lucena Acuña,francisco jose.lucena@hotmail.com,M,0976962125,1987-10-21,35,Inactivo,Perdida gratuidad temporal,Divorciado,711ff18e-74f4-11ed-8667-0242ac1c000c
679,763488016,Felisa Maricela,Montes Esparza,felisa.montes@hotmail.com,F,0904292547,1992-07-17,30,Inactivo,Gratuidad,Viudo/a,711ff1d4-74f4-11ed-8667-0242ac1c000c
680,2067688973,Piedad Trinidad,Conde Suárez,piedad.conde@hotmail.com,F,0945496327,2005-03-08,17,Activo,Gratuidad,Union Libre,711ff224-74f4-11ed-8667-0242ac1c000c
681,792432736,Crescencia Gracia,Suarez Pelayo,crescencia.suarez@hotmail.com,F,0932031526,1994-09-20,28,Inactivo,Sin gratuidad,Divorciado,711ff26a-74f4-11ed-8667-0242ac1c000c
682,1180106084,Trinidad Luisina,Rivas Mayol,trinidad.rivas@hotmail.com,F,0969788078,1983-10-03,39,Inactivo,Sin gratuidad,Union Libre,711ff2b0-74f4-11ed-8667-0242ac1c000c
683,601273053,Guiomar Alicia,Mesa Carbó,guiomar.mesa@hotmail.com,F,0965871574,1997-02-19,25,Inactivo,Perdida gratuidad temporal,Casado/a,711ff2f6-74f4-11ed-8667-0242ac1c000c
684,2082962660,Salomón Geraldo,Nieto Valentín,salomón.nieto@hotmail.com,M,0993494814,1998-08-18,24,Activo,Gratuidad,Viudo/a,711ff346-74f4-11ed-8667-0242ac1c000c
685,515284135,Plácido Santos,Campo Lago,plácido.campo@hotmail.com,M,0929254375,1998-02-15,24,Activo,Sin gratuidad,Soltero/a,711ff396-74f4-11ed-8667-0242ac1c000c
686,2192790001,Florencia María Teresa,Rueda Heredia,florencia.rueda@hotmail.com,F,0900852011,1996-03-19,26,Activo,Perdida gratuidad temporal,Viudo/a,711ff3d2-74f4-11ed-8667-0242ac1c000c
687,673402668,Cándido Marc,Bas Ramírez,cándido.bas@hotmail.com,M,0920446528,1980-09-06,42,Activo,Sin gratuidad,Soltero/a,711ff418-74f4-11ed-8667-0242ac1c000c
688,1749533042,Eleuterio Ruperto,Carreño Jiménez,eleuterio.carreño@hotmail.com,M,0995476493,1986-09-08,36,Activo,Sin gratuidad,Union Libre,711ff45e-74f4-11ed-8667-0242ac1c000c
689,125924386,Adrián Teodosio,Simó Trillo,adrián.simó@hotmail.com,M,0988885687,1990-01-01,32,Activo,Sin gratuidad,Divorciado,711ff4c2-74f4-11ed-8667-0242ac1c000c
690,1036739152,Eloy Venceslás,Criado Arellano,eloy.criado@hotmail.com,M,0950261368,1992-06-21,30,Inactivo,Sin gratuidad,Divorciado,711ff508-74f4-11ed-8667-0242ac1c000c
691,1686134174,Luz Anunciación,Bernal Fortuny,luz.bernal@hotmail.com,F,0937601776,2002-05-14,20,Inactivo,Sin gratuidad,Union Libre,711ff54e-74f4-11ed-8667-0242ac1c000c
692,1828671004,Jordán Sandalio,Llorens Nuñez,jordán.llorens@hotmail.com,M,0959755055,1985-03-19,37,Inactivo,Gratuidad,Union Libre,711ff594-74f4-11ed-8667-0242ac1c000c
693,2499126695,Alonso Dionisio,Bustamante Alcalde,alonso.bustamante@hotmail.com,M,0938882363,1992-09-11,30,Activo,Gratuidad,Soltero/a,711ff5e4-74f4-11ed-8667-0242ac1c000c
694,1746386198,Adrián Horacio,Casanova Beltran,adrián.casanova@hotmail.com,M,0975052779,1992-05-21,30,Activo,Sin gratuidad,Union Libre,711ff634-74f4-11ed-8667-0242ac1c000c
695,1966251820,Herminio Yago,Jover Español,herminio.jover@hotmail.com,M,0923415175,1994-04-28,28,Inactivo,Sin gratuidad,Casado/a,711ff67a-74f4-11ed-8667-0242ac1c000c
696,2340880056,Pío Osvaldo,Villalobos Cañizares,pío.villalobos@hotmail.com,M,0964286113,2001-11-10,21,Activo,Sin gratuidad,Divorciado,711ff6c0-74f4-11ed-8667-0242ac1c000c
697,1963400211,Olalla Florentina,Bastida Raya,olalla.bastida@hotmail.com,F,0997137561,1986-06-24,36,Inactivo,Sin gratuidad,Union Libre,711ff706-74f4-11ed-8667-0242ac1c000c
698,1206187640,Celia María Fernanda,Donoso Ballester,celia.donoso@hotmail.com,F,0918669130,1988-07-24,34,Activo,Perdida gratuidad temporal,Soltero/a,711ff74c-74f4-11ed-8667-0242ac1c000c
699,1432815613,Ana Belén Rufina,Fernández Ángel,ana belén.fernández@hotmail.com,F,0976399479,1987-10-22,35,Inactivo,Perdida gratuidad temporal,Divorciado,711ff792-74f4-11ed-8667-0242ac1c000c
700,1782907679,Omar Lino,Gimenez Figuerola,omar.gimenez@hotmail.com,M,0954366938,1992-11-23,30,Activo,Gratuidad,Divorciado,711ff7d8-74f4-11ed-8667-0242ac1c000c
701,791184242,Gisela Mayte,Andres Conesa,gisela.andres@hotmail.com,F,0967441008,2005-09-02,17,Activo,Gratuidad,Union Libre,711ff81e-74f4-11ed-8667-0242ac1c000c
702,1210943289,Lorenzo Severiano,Rovira Leiva,lorenzo.rovira@hotmail.com,M,0908534875,1999-12-25,22,Inactivo,Gratuidad,Soltero/a,711ff86e-74f4-11ed-8667-0242ac1c000c
703,369368711,Chus Luisa,Otero Suarez,chus.otero@hotmail.com,F,0970838414,2006-01-27,16,Inactivo,Gratuidad,Casado/a,711ff8b4-74f4-11ed-8667-0242ac1c000c
704,756346898,Celestino Gabino,Elorza Carbonell,celestino.elorza@hotmail.com,M,0921611607,1984-09-16,38,Activo,Gratuidad,Soltero/a,711ff90e-74f4-11ed-8667-0242ac1c000c
705,1081424981,Irma Claudia,Bejarano Alcolea,irma.bejarano@hotmail.com,F,0986487747,1986-02-13,36,Activo,Perdida gratuidad temporal,Viudo/a,711ff954-74f4-11ed-8667-0242ac1c000c
706,988321674,Aitana Soledad,Llamas Acevedo,aitana.llamas@hotmail.com,F,0998523375,1987-02-02,35,Inactivo,Sin gratuidad,Viudo/a,711ff9b8-74f4-11ed-8667-0242ac1c000c
707,2193303165,Beatriz Trinidad,Piñol Alfaro,beatriz.piñol@hotmail.com,F,0920679389,1985-04-10,37,Activo,Perdida gratuidad temporal,Viudo/a,711ff9fe-74f4-11ed-8667-0242ac1c000c
708,1271765930,Marc Pascual,Blázquez Gomez,marc.blázquez@hotmail.com,M,0952582458,1986-03-17,36,Activo,Gratuidad,Union Libre,711ffa44-74f4-11ed-8667-0242ac1c000c
709,374298523,Sebastian Vasco,Peñas Catalán,sebastian.peñas@hotmail.com,M,0930748735,1990-06-26,32,Activo,Sin gratuidad,Union Libre,711ffa8a-74f4-11ed-8667-0242ac1c000c
710,2287522022,María Belén Piedad,Guerrero Ayuso,maría belén.guerrero@hotmail.com,F,0954767503,1983-07-29,39,Inactivo,Sin gratuidad,Casado/a,711ffad0-74f4-11ed-8667-0242ac1c000c
711,663317261,Adelaida Nereida,Miranda Hervia,adelaida.miranda@hotmail.com,F,0947214339,1982-06-17,40,Activo,Sin gratuidad,Viudo/a,711ffb20-74f4-11ed-8667-0242ac1c000c
712,1355381318,Emiliano Wálter,Izaguirre Baños,emiliano.izaguirre@hotmail.com,M,0949475552,1990-11-01,32,Inactivo,Perdida gratuidad temporal,Casado/a,711ffb5c-74f4-11ed-8667-0242ac1c000c
713,1202876959,Cándido Ceferino,Rivas Castells,cándido.rivas@hotmail.com,M,0901233881,1986-01-22,36,Activo,Gratuidad,Casado/a,711ffba2-74f4-11ed-8667-0242ac1c000c
714,2341717556,Jafet Agustín,Gimeno Marin,jafet.gimeno@hotmail.com,M,0958302634,1999-12-22,22,Inactivo,Sin gratuidad,Soltero/a,711ffbe8-74f4-11ed-8667-0242ac1c000c
715,2081432050,Yolanda Calixta,Rubio Agudo,yolanda.rubio@hotmail.com,F,0962824315,1984-07-26,38,Inactivo,Sin gratuidad,Viudo/a,711ffc2e-74f4-11ed-8667-0242ac1c000c
716,2490720558,Fabricio Dionisio,Sainz Menendez,fabricio.sainz@hotmail.com,M,0973182251,1989-05-09,33,Inactivo,Sin gratuidad,Casado/a,711ffc74-74f4-11ed-8667-0242ac1c000c
717,384496870,Quique Cornelio,Ayala Tello,quique.ayala@hotmail.com,M,0916437555,2001-09-06,21,Activo,Sin gratuidad,Soltero/a,711ffcb0-74f4-11ed-8667-0242ac1c000c
718,399181919,Adrián Lupe,Guillen Camacho,adrián.guillen@hotmail.com,M,0905749006,2005-08-17,17,Activo,Sin gratuidad,Union Libre,711ffd00-74f4-11ed-8667-0242ac1c000c
719,298094787,Sarita Cristina,Salgado Hierro,sarita.salgado@hotmail.com,F,0954855726,1994-04-03,28,Activo,Gratuidad,Soltero/a,711ffd46-74f4-11ed-8667-0242ac1c000c
720,712563068,Marcos Paco,Leiva López,marcos.leiva@hotmail.com,M,0947129104,1985-04-22,37,Inactivo,Sin gratuidad,Union Libre,711ffd8c-74f4-11ed-8667-0242ac1c000c
721,1096703902,Jesús Omar,Llanos Juan,jesús.llanos@hotmail.com,M,0960399544,1981-12-04,41,Activo,Perdida gratuidad temporal,Union Libre,711ffdd2-74f4-11ed-8667-0242ac1c000c
722,2332342858,Blas Adalberto,Rebollo Diaz,blas.rebollo@hotmail.com,M,0961843783,1983-04-28,39,Inactivo,Perdida gratuidad temporal,Viudo/a,711ffe18-74f4-11ed-8667-0242ac1c000c
723,431089253,Julie Delfina,Villena Busquets,julie.villena@hotmail.com,F,0951280323,1990-06-09,32,Inactivo,Perdida gratuidad temporal,Divorciado,711ffe72-74f4-11ed-8667-0242ac1c000c
724,2292830245,Pacífica Lorenza,Moya Torrijos,pacífica.moya@hotmail.com,F,0967289021,2005-04-21,17,Activo,Perdida gratuidad temporal,Soltero/a,711ffeb8-74f4-11ed-8667-0242ac1c000c
725,769036528,Abril Paca,Castelló Machado,abril.castelló@hotmail.com,F,0970441949,1987-01-01,35,Inactivo,Gratuidad,Casado/a,711ffefe-74f4-11ed-8667-0242ac1c000c
726,1700594547,Jovita Ángela,Ayala Castilla,jovita.ayala@hotmail.com,F,0942692458,1981-10-07,41,Activo,Perdida gratuidad temporal,Soltero/a,711fff4e-74f4-11ed-8667-0242ac1c000c
727,896885100,Rómulo Nacho,Carlos Romeu,rómulo.carlos@hotmail.com,M,0990178213,2003-11-12,19,Inactivo,Perdida gratuidad temporal,Divorciado,711fff94-74f4-11ed-8667-0242ac1c000c
728,518660552,Lorena Aura,Manzano Mayol,lorena.manzano@hotmail.com,F,0900855946,1990-09-06,32,Activo,Gratuidad,Union Libre,711fffda-74f4-11ed-8667-0242ac1c000c
729,1129443875,Carmen María José,Rey Sanjuan,carmen.rey@hotmail.com,F,0932677607,1985-06-11,37,Inactivo,Sin gratuidad,Union Libre,71200020-74f4-11ed-8667-0242ac1c000c
730,985505967,Noelia Lupe,Castrillo Ribera,noelia.castrillo@hotmail.com,F,0935544159,1985-01-09,37,Inactivo,Gratuidad,Soltero/a,71200066-74f4-11ed-8667-0242ac1c000c
731,538396167,Josep Valerio,Camino Miguel,josep.camino@hotmail.com,M,0902383763,1994-04-10,28,Inactivo,Sin gratuidad,Soltero/a,712000ac-74f4-11ed-8667-0242ac1c000c
732,2152286089,Reyes Lucas,Garmendia Granados,reyes.garmendia@hotmail.com,M,0928640300,1981-12-16,40,Inactivo,Gratuidad,Union Libre,712000f2-74f4-11ed-8667-0242ac1c000c
733,520868839,Abril Catalina,Cortes Pou,abril.cortes@hotmail.com,F,0906751189,2005-02-14,17,Activo,Perdida gratuidad temporal,Viudo/a,71200142-74f4-11ed-8667-0242ac1c000c
734,587772970,Odalis Elodia,Quiroga Salinas,odalis.quiroga@hotmail.com,F,0944430213,1981-06-25,41,Activo,Perdida gratuidad temporal,Soltero/a,71200188-74f4-11ed-8667-0242ac1c000c
735,943587470,Tristán Juan Manuel,Piñeiro Álvarez,tristán.piñeiro@hotmail.com,M,0903348852,1988-12-26,33,Inactivo,Perdida gratuidad temporal,Soltero/a,712001ce-74f4-11ed-8667-0242ac1c000c
736,2058701258,Raquel Calixta,Tena Lumbreras,raquel.tena@hotmail.com,F,0927894627,1983-10-08,39,Inactivo,Perdida gratuidad temporal,Union Libre,71200214-74f4-11ed-8667-0242ac1c000c
737,2247879552,Lázaro Juan Pablo,Alonso Arnaiz,lázaro.alonso@hotmail.com,M,0944546511,1996-05-26,26,Inactivo,Perdida gratuidad temporal,Union Libre,7120025a-74f4-11ed-8667-0242ac1c000c
738,1869661906,Cleto Claudio,Puga Leon,cleto.puga@hotmail.com,M,0968920292,1991-01-24,31,Inactivo,Gratuidad,Union Libre,712002a0-74f4-11ed-8667-0242ac1c000c
739,1536103567,Remedios Leandra,Salgado Alberola,remedios.salgado@hotmail.com,F,0939319767,1983-09-27,39,Inactivo,Perdida gratuidad temporal,Union Libre,712002dc-74f4-11ed-8667-0242ac1c000c
740,862510222,Seve Loreto,Martí Ballester,seve.martí@hotmail.com,M,0994867088,2004-05-15,18,Inactivo,Perdida gratuidad temporal,Divorciado,71200340-74f4-11ed-8667-0242ac1c000c
741,2417835430,Angelino Lalo,Cornejo Casal,angelino.cornejo@hotmail.com,M,0966976832,2003-06-02,19,Inactivo,Perdida gratuidad temporal,Viudo/a,71200386-74f4-11ed-8667-0242ac1c000c
742,2409606819,Lino Hilario,Sandoval Carranza,lino.sandoval@hotmail.com,M,0900185045,1995-06-18,27,Activo,Perdida gratuidad temporal,Casado/a,712003cc-74f4-11ed-8667-0242ac1c000c
743,199062706,Nazaret Brígida,Guzman Blanes,nazaret.guzman@hotmail.com,F,0999467709,1996-11-20,26,Activo,Sin gratuidad,Casado/a,71200412-74f4-11ed-8667-0242ac1c000c
744,1661359367,Clotilde Soledad,Aguilar Jáuregui,clotilde.aguilar@hotmail.com,F,0914887668,1995-01-06,27,Activo,Sin gratuidad,Viudo/a,71200566-74f4-11ed-8667-0242ac1c000c
745,412835832,Nicanor Bernabé,Calvet Tamayo,nicanor.calvet@hotmail.com,M,0920988890,1993-10-06,29,Activo,Gratuidad,Soltero/a,71200638-74f4-11ed-8667-0242ac1c000c
746,2428118249,Elías Godofredo,Iglesias Hidalgo,elías.iglesias@hotmail.com,M,0964841530,2005-07-21,17,Inactivo,Perdida gratuidad temporal,Divorciado,712006ba-74f4-11ed-8667-0242ac1c000c
747,2259242782,Olivia Elvira,Atienza Casas,olivia.atienza@hotmail.com,F,0984331947,1988-11-19,34,Activo,Sin gratuidad,Divorciado,7120073c-74f4-11ed-8667-0242ac1c000c
748,2147151260,Ovidio Victor Manuel,Quevedo Galiano,ovidio.quevedo@hotmail.com,M,0902245572,1989-02-01,33,Activo,Gratuidad,Casado/a,712007b4-74f4-11ed-8667-0242ac1c000c
749,222602707,Francisco Javier Francisco Jose,Gordillo Canals,francisco javier.gordillo@hotmail.com,M,0919402212,1995-04-23,27,Activo,Perdida gratuidad temporal,Casado/a,71200836-74f4-11ed-8667-0242ac1c000c
750,2256450391,Pilar Lupita,Ureña Novoa,pilar.ureña@hotmail.com,F,0982353051,2002-02-10,20,Inactivo,Sin gratuidad,Casado/a,7120089a-74f4-11ed-8667-0242ac1c000c
751,1606506092,Celestino Claudio,Murillo Fortuny,celestino.murillo@hotmail.com,M,0921331326,1996-07-17,26,Inactivo,Sin gratuidad,Divorciado,712008fe-74f4-11ed-8667-0242ac1c000c
752,1629505060,Fabricio Julio,Conesa Mendoza,fabricio.conesa@hotmail.com,M,0977855260,1995-09-29,27,Inactivo,Perdida gratuidad temporal,Union Libre,7120094e-74f4-11ed-8667-0242ac1c000c
753,2046898112,Gabriel Mario,Sosa Serna,gabriel.sosa@hotmail.com,M,0923969447,1992-10-13,30,Activo,Sin gratuidad,Divorciado,7120099e-74f4-11ed-8667-0242ac1c000c
754,732607047,Marco Leonel,Dávila Gras,marco.dávila@hotmail.com,M,0937111040,1982-05-28,40,Inactivo,Gratuidad,Casado/a,712009ee-74f4-11ed-8667-0242ac1c000c
755,2476614173,Ale Natalio,Montesinos Vega,ale.montesinos@hotmail.com,M,0984200087,1992-10-19,30,Activo,Perdida gratuidad temporal,Divorciado,71200a3e-74f4-11ed-8667-0242ac1c000c
756,1817969746,Iris Esther,Valenzuela Enríquez,iris.valenzuela@hotmail.com,F,0990501242,1992-10-17,30,Inactivo,Perdida gratuidad temporal,Casado/a,71200a84-74f4-11ed-8667-0242ac1c000c
757,1674033317,Victorino Edelmiro,Gual Avilés,victorino.gual@hotmail.com,M,0986809912,1986-01-09,36,Inactivo,Sin gratuidad,Soltero/a,71200ae8-74f4-11ed-8667-0242ac1c000c
758,2217265410,Eliseo Julio,Santamaría Benitez,eliseo.santamaría@hotmail.com,M,0926457791,1982-03-14,40,Inactivo,Perdida gratuidad temporal,Casado/a,71200b38-74f4-11ed-8667-0242ac1c000c
759,1812369928,Martina Catalina,Tejada Sanmartín,martina.tejada@hotmail.com,F,0934471809,1985-12-17,36,Inactivo,Gratuidad,Union Libre,71200b7e-74f4-11ed-8667-0242ac1c000c
760,741201395,Consuelo María Carmen,Huguet Madrigal,consuelo.huguet@hotmail.com,F,0928950877,2005-04-30,17,Activo,Gratuidad,Viudo/a,71200bc4-74f4-11ed-8667-0242ac1c000c
761,201346697,Amador Elías,Llabrés Giner,amador.llabrés@hotmail.com,M,0929522456,1992-05-02,30,Activo,Sin gratuidad,Union Libre,71200c0a-74f4-11ed-8667-0242ac1c000c
762,146540945,Elisa Calixta,Rosell García,elisa.rosell@hotmail.com,F,0958424785,1983-07-16,39,Activo,Sin gratuidad,Soltero/a,71200c5a-74f4-11ed-8667-0242ac1c000c
763,262734685,Óscar Xavier,Zorrilla Tomás,óscar.zorrilla@hotmail.com,M,0966228613,1994-08-15,28,Inactivo,Sin gratuidad,Viudo/a,71200ca0-74f4-11ed-8667-0242ac1c000c
